,Dates,801950.SI,801020.SI,801710.SI,801200.SI,801230.SI,801030.SI,801130.SI,801140.SI,801890.SI,801720.SI,801880.SI,801010.SI,801080.SI,801970.SI,801760.SI,801750.SI,801150.SI,801730.SI,801170.SI,801160.SI,801960.SI
10,2002-3-27,1.0216515301172173,0.9715578142776368,1.0295543251338843,0.9588162235886649,0.969576865206062,0.9804353328271324,0.9886962959570752,0.95895279612219,0.996780245411216,0.9607785584560915,1.0421185433195042,0.974996371377425,0.9916900211899579,1.1114706499685163,1.1012829741288053,0.9769330903410568,0.957642905430782,0.9840613998347277,1.0122528301588676,0.9481556628657225,1.0056265947991625
11,2002-3-28,1.020803650253927,0.9716872517695467,1.028725303319113,0.9451086169718302,0.9833204888252773,0.974833375516747,0.9864447141254324,0.9462083997527571,0.995892911469425,0.9803250720038158,1.03032729213674,0.9725289080265129,0.9572783110529557,1.1116455607640106,1.1001820722361009,0.9984769591252275,0.9607451363329077,0.9783900655429654,0.9938064353033184,0.9349754494176845,0.9970684365950855
12,2002-3-29,0.9914163090128758,0.9608213149486678,0.9980817524431941,0.9490403151454193,0.9693016257477333,0.9663966928203832,0.9645852891565347,0.9508360714401898,0.9886167731467398,0.9946708003889125,1.019304332354773,0.9614011321302431,0.9735272002890429,1.1058822500524736,1.0897235042554092,0.998724290549336,0.9423195372943739,0.9621005444933723,0.9982936097264241,0.935925009130382,0.9906605693970582
13,2002-4-1,0.985315070408993,0.9489880031882498,1.0084959607878734,0.9497794134454931,1.009064552827626,0.9511853539188393,0.9672795548737207,0.9555532060249194,0.9909238413953961,0.9947350076131424,1.01516364606837,0.9487735255696936,0.9625220932162842,1.0996816623522008,1.0846000762162846,1.0376464462379587,0.9397806655149102,0.9703075651750643,0.9922659440841182,0.9377023901310718,0.9813426417041771
14,2002-4-2,0.9616793265910861,0.9538044403872223,0.9945599225439474,0.9249472344770306,0.9904491907959919,0.9527208301695775,0.9415657271082822,0.9312924948762157,1.0061352803975256,0.9834070187668547,1.0057985782565448,0.9501185350041124,0.9994824572538986,1.0840796193941094,1.0904433247237157,1.0186670137984897,0.9366859460677532,0.9460374240143087,0.9870361738938084,0.9178590269041919,0.9549227328765156
15,2002-4-3,0.9674047009256752,0.9727704392018476,0.9963631962724276,0.9250081910378615,0.997054937795882,0.9739222137855398,0.9828574481563744,0.928787533751911,1.022665044113173,0.9839665388637157,0.977323272759622,0.9740577676713917,0.9812512816506683,1.093787168544043,1.09247575898717,1.0171830252538399,0.9168857507699241,0.9866197262817104,0.9915549481367952,0.9166984539220062,0.9701252902892856
16,2002-4-4,0.9961189828938054,0.9617818773886326,1.0220568212762098,0.9178534147103418,0.9855315791405185,0.9624145785876995,0.9932528869858572,0.9255912684212236,1.0225636345198255,0.9773440223074242,0.9881925742614297,0.9619913880690888,0.9844053629146445,1.0949415797943052,1.075073040606343,1.006261390262952,0.9214226695710959,0.9933211831693817,0.9828570977145427,0.9137604999391309,0.9548868946930815
17,2002-4-5,0.996512329222136,0.9663803146012302,1.0254213185682735,0.8928459856294905,0.9893298836654549,0.9699063528220707,0.9884215266488069,0.9008913757767004,1.0123212655917249,0.9663462420428904,0.9743309799354638,0.9700420920218684,0.9684201275303446,1.0875690897642205,1.0681288902062074,1.012249414215048,0.9012844587996696,0.9885667711882634,0.9885134654732464,0.8985350809560525,0.9848619513174112
18,2002-4-8,0.997185388495057,0.9966823127073552,1.0312123687634265,0.8961681181947713,0.9941098755917642,1.004167721252004,0.9960082125493253,0.9060232928852595,1.0135635331102322,0.9691530149878006,1.0029518564346431,1.002622284580773,0.9736834396086204,1.0913384174071228,1.0917135961383748,1.0189924498828429,0.9364981596935326,0.9973058332106998,0.9862777782166637,0.9034533133141257,0.97699188623527
19,2002-4-9,1.0118878001451013,1.0879153070052932,1.046388914102448,0.8747647457730432,0.9687052735880209,1.098042689614444,0.9910013051542147,0.8808598197729266,1.0087972822228983,0.9577883362990957,0.9868015624620914,1.092389568919638,0.9747575849307175,1.1051563702511724,1.0867595376212051,1.000650872168706,0.9416660407120858,0.9923250206590523,0.9855588823143703,0.8897942620622488,0.984145187648728
20,2002-4-10,1.045147417462829,1.0645688709644454,1.047000090768812,0.9155065871183545,0.9691089581269032,1.0909558761494984,0.9844602691212728,0.9230537753342656,1.0042592029205963,0.9236851277723762,0.9856774308335561,1.072137016788427,0.9527278408702529,1.0981686839711753,1.0741838506160817,1.0073548555063783,0.9330203560429654,0.9818992743861716,0.9788123207697711,0.9223552327232886,0.9706915335875451
21,2002-4-11,1.0309432444953368,1.0704889330944414,1.029929502889474,0.9220898956880852,0.9648519211714187,1.1006243145195314,0.972095650249201,0.9315527505774419,0.9983520941081028,0.9310414411770102,0.9741854089332075,1.0759978712080893,0.9464001484273534,1.0810099349331845,1.0790108819917856,0.9937125748502991,0.9402989559077591,0.9661531147058492,0.9829281973092748,0.9309986608773283,0.9727701482267263
22,2002-4-12,1.0284345690235397,1.0642691209831796,1.0311881637469364,0.9122301719736972,0.9418786010495792,1.1033915464439388,0.9707752310733562,0.9244119847750408,0.9887942399350979,0.9197134523307223,0.9805500966429714,1.0769074459335235,0.9368402550606891,1.0793482823759888,1.0812126857771942,0.9634860713355893,0.9351911665289565,0.9668662765030168,0.996136922019544,0.9253094184961246,0.976518822213939
23,2002-4-15,1.0205064552502996,1.0752372452976717,1.030819037245469,0.9234461791665715,0.9476402803772611,1.096465029950224,0.9876353811279284,0.9337730570285302,0.9607291349761687,0.9497716057309535,0.9842621572005084,1.0707629783734092,0.9128282246330817,1.0801965997341363,1.0848117881187278,0.9671960426972139,0.9267933598738074,0.9887365716161607,1.0058854664528407,0.9328085054579394,0.9575532555405826
24,2002-4-16,1.013452444428905,1.0685950582128085,1.0264500317690841,0.9179981865423152,0.919327314763844,1.0846114907618327,0.9809569604408523,0.9277627769283316,0.9677010445188116,0.934059180715819,0.965912123638305,1.06037060331898,0.919732049566924,1.068084027146156,1.0843460219333527,0.9563525123665708,0.9165552467512956,0.9793069878536096,1.0087926498818953,0.9260155013594125,0.9586499039536678
25,2002-4-17,1.0128667954511683,1.069698683143832,1.0294454025596804,0.9107976927941724,0.9608792983228737,1.096836243988864,0.9872919194925928,0.9198981749568946,0.9547713213670015,0.9346095283520758,0.9697212315306797,1.067260148047801,0.9011493354946438,1.0708913454138393,1.0876910699919546,0.9933350689924496,0.9189213550664761,0.9843896806619954,0.9995892023415462,0.9199853913890355,0.9533960262622202
26,2002-4-18,0.9953148081781074,1.076211432736785,1.0199933436204651,0.8997188378631676,0.9683658115894155,1.0996962794229312,1.02193574977675,0.904347896808614,0.9893012879018358,0.9192364843792996,0.9640601369984882,1.0719338139242343,0.9492222211372269,1.0794182466941864,1.085108184782148,0.9976047904191613,0.9370314729963193,1.0190629280385788,0.9984674087357699,0.9132654303453314,0.9355772814587566
27,2002-4-19,1.004492889172487,1.0594799337825038,1.0264984418020633,0.900541751434384,0.9649161437116952,1.0896228802834729,1.1172425373419124,0.9068203259702653,0.9774363654801747,0.922767881711948,0.938342593266533,1.062925153611689,0.9610671145527161,1.081123626950256,1.088918999026125,0.9804608174954436,0.9270036806129345,1.1080609923137008,0.9923607435437615,0.9144990463823399,0.9432824908971006
28,2002-4-22,1.0197634677412308,1.061319308667543,1.0256754712414147,0.9249777127574461,0.9712191273074233,1.0951657808149837,1.0927499065021107,0.9283320862747645,0.9773856606835007,0.9275375612261746,0.9383992042118547,1.065063621849146,0.9463122638100911,1.0846568250192408,1.077994664860058,0.9890913824524861,0.9326072260196797,1.0811419644777507,0.9837655925361221,0.9309580814024268,0.9250981966226088
29,2002-4-23,1.0137234163439772,1.066333308354168,1.0220265650055973,0.914386510313088,0.9645858563617006,1.1038133805787567,1.095482334623223,0.9171654900940169,0.9640756515566373,0.9121094824897727,0.9156982151377673,1.0756882287483671,0.9584012811624205,1.065871405583153,1.0724478130160473,0.9831293933871385,0.9625253511605195,1.0923714327760108,0.9802659124842983,0.9231181268514387,0.955775681642248
30,2002-4-24,1.008400129367237,1.0620550586215587,1.0106744122719433,0.9194611440022553,0.9553469852104658,1.1030372057706912,1.099802318747663,0.9255912684212233,0.967168644153737,0.9128249344169066,0.9553501386968165,1.0704630122405534,0.9526692511254113,1.0602392779682366,1.0679171783037638,0.9693309034105698,1.051002779238338,1.0862020172290836,0.9697431724639165,0.929334902406363,0.9601336047478416
31,2002-4-25,1.0114332666101413,1.0420671848708007,1.0123143021391183,0.9539473182923018,0.9426859701273435,1.084290896819371,1.0920706157122255,0.9585949445330032,0.9692982456140351,0.9049274458366201,0.9606958293907859,1.0510619768735787,0.9413321354985499,1.0593734695305397,1.0647414997671163,0.95732882061963,1.0312100953954777,1.0846624933494833,0.9386173498811053,0.9588442965548029,0.9531379913414939
32,2002-4-26,1.0265377656180348,1.038967497564531,1.036113884602584,1.0422505162258744,0.9453833168189651,1.0843077701847637,1.078561124722369,1.047952112950974,0.9520839671432918,0.8808589092109849,0.9558434626489075,1.0517780250616866,0.9250539513900417,1.052245854614147,1.0709234873184563,0.9607393907836498,1.0413806054232702,1.0777912360339148,0.950830680265122,1.04452379986203,0.963308867800108
33,2002-4-29,1.0436964065627652,1.040486684969582,1.0593385979244199,1.0273542566728384,0.9673382509449879,1.0849995781658655,1.088262007800396,1.029709814893132,0.9532755298651252,0.8824090550531084,0.9677479357223159,1.0502975470511395,0.9267042292030818,1.0501819072273142,1.0789685396112962,0.983832335329341,1.0359723578457143,1.0898583864431337,0.9336877779796651,1.0356531266485414,0.9583560308495073
34,2002-4-30,1.03896750959328,1.0299818106261367,1.0685062479198815,1.0347528592436812,0.9544937428896464,1.0745043448915887,1.089826666361368,1.0287989199388394,0.9501571848696886,0.8603951496028323,0.9641652716112289,1.041946876965504,0.9501401271397463,1.057213321206185,1.0820171910064778,0.9678859671960424,1.0319011492526098,1.0908658689819897,0.9644344027239038,1.0402873026823034,0.9538332521001166
35,2002-5-8,1.0268611837102175,1.0310922480567342,1.0601434147227013,1.0322688793898245,0.9639986788505992,1.0776681009027254,1.0836367244445466,1.0254643937668753,0.9341598215191157,0.896855680504852,0.9536679848929654,1.042701630461077,0.9401798705166639,1.0554029944728192,1.0636829402549006,0.9731450143191875,1.0266055734995865,1.0802250421671062,0.948468593729015,1.0400275940429333,0.9366810975085286
36,2002-5-9,1.0252965394264137,1.039430747535578,1.0602704910592722,1.0280552571223929,1.0005137803222128,1.085446722348773,1.0863615200848735,1.0219997397442981,0.9350725078592435,0.9071471813028561,0.9516461654171828,1.0480719918718857,0.9463806185124063,1.0467361645560769,1.0640640216792983,1.009060140588388,1.0359948922106208,1.0839493315523154,0.9527503693228943,1.0435011970945098,0.9408239915135173
37,2002-5-10,1.0176306565387272,1.0438656847583945,1.05295452482527,1.0154982055912403,1.086305919483283,1.086189150426053,1.092261427731856,1.0140700738475545,0.9136750836629145,0.898745207389334,0.9499882734470411,1.051274856064638,0.9866024783462067,1.0484677814314702,1.0668162764110594,1.104972663368914,1.0354540674528652,1.0898357463860808,0.9375903557349717,1.0351255934748207,0.9551807677972411
38,2002-5-13,1.0018968034055051,1.0449011846936758,1.04349036337781,1.0290153229554786,1.0806084626958778,1.0911161731207293,1.0893458200718984,1.0250577442337088,0.9471148970692628,0.9091742950964025,0.9666076295379743,1.0568193913590405,1.0840567539328367,1.0527618414608553,1.0621162721768214,1.0860843530330642,1.0301359573349353,1.0838700913526302,0.9387437491606292,1.0392403522298423,0.9482424954843881
39,2002-5-14,0.9996241357307063,1.0276110607743085,1.043084929351608,1.0339528043827764,1.0856728687291268,1.0752805196996544,1.075042551080378,1.032426233774683,0.9544670925869588,0.9042945460549245,0.9572182998924396,1.0395761768832552,1.0728172878807114,1.0458178828797315,1.069737900664775,1.1068992449882842,1.0360775182152777,1.0688144534124226,0.9393204458734581,1.0386560077912594,0.9577969551879346
40,2002-5-15,0.9914075679833572,1.0263711858518005,1.0316299052978728,1.0262646581479868,1.0829571727402834,1.0683877499367251,1.0745846022332644,1.0241305832980898,0.9473430686542949,0.8938379409660434,0.9625073796410872,1.0365765155546955,1.0920249592313025,1.0574407052403276,1.0746919591819448,1.0970971101275708,1.0470217081048594,1.0693351747246405,0.920234154665318,1.0267905693300332,0.9850554775079553
41,2002-5-16,0.9566619756474919,1.0241707484893279,1.0012465583492176,1.0322079228289935,1.0779478145987003,1.0654517843583906,1.0782863554141007,1.029539022089202,0.9539853970185581,0.879822421162701,0.990238655570922,1.0352024771396777,1.0918003652094095,1.0525869306653608,1.0670279883135025,1.0987893777662066,1.0442574926763308,1.074123546791338,0.9196811578174002,1.0329505336200953,1.0786433097279158
42,2002-5-17,0.9616531035025307,1.0183733113516678,1.0132764515445825,1.0416942876082926,1.0668740137252735,1.0614527967603142,1.069760874376999,1.0407869481765828,0.9503853564547208,0.8796664893324282,1.0751955099433088,1.0288838356959698,1.0904820959504722,1.0502256349261878,1.0613117669475374,1.0983858370216086,1.0305040186284078,1.0684974926136814,0.9172874714614124,1.0398165807734452,1.0845709452679255
43,2002-5-20,0.9500887214496125,1.0163704364768475,0.9950561253819854,1.0330689342507289,1.079920364050056,1.0572175820467393,1.070615712224945,1.0388512963987109,0.942551465368624,0.9010750123828217,1.076998972915707,1.0247133388165852,1.082621305184216,1.048292870635976,1.0523351822839475,1.1025514189013275,1.0380079621422664,1.0676145303886166,0.896960887322942,1.0346711033559228,1.085273373663235
44,2002-5-21,0.9848605368740332,1.0252539359216288,1.031345496354119,1.0207557089628998,1.0764982201181688,1.0630642031553195,1.0762866454483706,1.0236019389049733,0.932841496805598,0.8901047495001008,1.082643892892092,1.0288548067153709,1.093870536193815,1.0411827467991326,1.0553414912986405,1.100039052330122,1.0384661608953647,1.068916333669161,0.9011478634571779,1.015996429006209,1.092032455058917
45,2002-5-22,0.9637596916164787,1.0283808732261952,1.0202595988018515,1.0230187212837445,1.0652776248669669,1.063351050366996,1.0791411932620465,1.0214710953511819,0.9349964506642331,0.8988552769165856,1.0875771324130017,1.0254487396584258,1.0943685490249693,1.0422059749527743,1.0633865435914804,1.0815933350689921,1.0370765417261316,1.070546417776973,0.8856244519406234,1.0158097634216616,1.0991714211990014
46,2002-5-23,0.9713294231794621,1.0179986238750858,1.0265347493267978,1.0277047568976152,1.0690759293919037,1.0542225596895303,1.0798433814942876,1.0242932431113563,0.9541121590102425,0.9335913852250004,1.087658005192033,1.0186075765639366,1.082377181247376,1.0479692856643115,1.0531820298937202,1.0774407706326474,1.0383760234357389,1.0758215510703089,0.9220274444435664,1.0184961246601472,1.0875096763095262
47,2002-5-24,0.9539784795853257,1.0184618738461326,1.0123506096638526,1.0205499805700957,1.079782744320892,1.0558002193537503,1.0622123508804073,1.0117847034711598,0.9452895243890075,1.0224908734016986,1.0771202820842538,1.019942909671489,1.0863124591092408,1.0409203806058913,1.0591946479231058,1.0843269981775576,1.044850897618868,1.0637204405755103,0.9303697968921575,1.0109808059083718,1.096877777459215
48,2002-5-27,0.9575710427174113,1.0220520611217458,1.0164049499258718,1.021471948552662,1.0735439832654403,1.060035434067325,1.0573657255817863,1.0129965190799954,0.9509431092181321,1.0184366458146061,1.0816572449879103,1.0226716338477917,1.0959895319655883,1.045529280067166,1.0577550069864923,1.0815542827388698,1.045587020205813,1.0580604263122744,0.9225172416517223,1.0133831108225462,1.0984403222569443
49,2002-5-28,0.9592318383259182,1.0202263112358552,1.020544007745605,1.027293300112007,1.0570112664684936,1.0557158525267867,1.0512139460688914,1.0188441393669274,0.9781969374302809,1.0223532864926343,1.0995139545980226,1.021510474623833,1.0893591258410071,1.0410428181627371,1.0721937587331156,1.0635902108825823,1.0542327048749336,1.0570416237448919,0.9306857950909677,1.0177900417968593,1.089509446945152
50,2002-5-29,0.9305962256234541,1.0288236856985193,1.0012041995703607,1.0307068675185338,1.0617453851517482,1.0666076098877924,1.0458788420000158,1.024529099840593,1.0648514349457459,1.0247197813285391,1.0884424711486367,1.0303739900333833,1.0696632066167355,1.055263065836424,1.0735063725282632,1.0628091642801352,1.0375798092090431,1.0556153001505564,0.9285765071139094,1.0217830621271762,1.0913300266636072
51,2002-5-30,0.9270735907275159,1.028721498204906,0.9969078091434447,1.0380749918089613,1.0647638445447534,1.0648780899350379,1.0443828757661107,1.0298318097530819,1.053163979312443,1.0227201849168057,1.0892754607726594,1.031922202331995,1.066792309119494,1.0554292310921434,1.0873946733285342,1.0679901067430353,1.0344174866671667,1.0532607342170504,0.9200050559711808,1.0254839102382016,1.099429456119727
52,2002-5-31,0.9184811587108731,1.0231011860561756,0.9935433118513809,1.0202299586257335,1.055589195933795,1.0579178267105376,1.0496416550271341,1.0154282832883303,1.0586654497515464,1.0155564931848617,1.092793426660521,1.0276065605496156,1.0637261124727804,1.0655828027705876,1.08133971291866,1.056274407706326,1.0330053331330273,1.059158469079342,0.90951391577068,1.0108022562188046,1.1031709624702533
53,2002-6-3,0.8952300201917784,1.0154984365313475,0.9724123324559012,1.0185536532028854,1.0555708466365732,1.0508057031975029,1.0520687839168372,1.012012427209733,1.053138626914106,1.0242611582983252,1.091556073141342,1.020126759881949,1.0542052789360103,1.0632215070314146,1.0735487149087517,1.0533194480604005,1.0288214527153905,1.0579472260270097,0.9127686972184257,1.007077060422838,1.0865133748100566
54,2002-6-4,0.9001687018697062,1.007759437015035,0.9801821427490844,1.0180355224358233,1.064598700869756,1.0447228549734247,1.0449400468634327,1.0101499723478313,1.0466737653382012,1.0292601493276585,1.0708930780988435,1.0133726837292565,1.0583553858622947,1.0560414188763736,1.0866325104797387,1.0631476178078623,1.0292496056486136,1.0504533671424854,0.9310807928394804,1.0070689445278578,1.0766220361822292
55,2002-6-5,0.8750469830336618,1.0077117495180155,0.9599770052343346,1.011657942258897,1.065075782597526,1.0458786805028266,1.0444668330547486,1.0037330427144666,1.0374454923435759,1.0157399423969475,1.0681029672222633,1.0150273356233974,1.0678566894841175,1.0663786468900864,1.0797730448405805,1.0620281176776878,1.0322016074513627,1.054358776984118,0.9222881429575849,1.0018260763705717,1.073697640414002
56,2002-6-6,0.9172486735487706,1.0147967490752028,0.9978881123112762,1.0073452655801152,1.0678740504238682,1.0523411794482411,1.05083232202963,0.9993330947656068,1.0491329479768787,1.0175652620571993,1.065482689181649,1.0232135081523055,1.069516732254631,1.062408171832366,1.0711351992208997,1.0659203332465501,1.03459025013145,1.058841508280601,0.929587701350102,1.0015988313111226,1.068200063075202
57,2002-6-7,0.9251505642334558,1.0059336871291442,1.0015975310883178,1.0121379751754398,1.0508275533047078,1.0445794313675865,1.048305970889719,1.0042291551449296,1.0494118243585844,1.023509016528774,1.0788105231660081,1.0128308094247425,1.076381497358579,1.0527880780801795,1.0672397002159457,1.0476178078625353,1.0279651468489441,1.0530456536750474,0.9623488146117565,1.0062817027147668,1.072156598526333
58,2002-6-10,0.9148186673426398,1.0205056237183983,0.9934343892771774,1.016755434658376,1.0469650262394945,1.0532692145448412,1.0560605713675124,1.0056686944923385,1.0432511915627218,1.0200509988809598,1.0743706075971893,1.0216265905462287,1.0542541037233786,1.0526743860631083,1.0711775416013884,1.0401718302525378,1.0266506422293993,1.0613658746420043,1.0567453765513533,1.0074503915919326,1.0747727859170266
59,2002-6-11,0.9274319729377729,1.018904686318457,1.0025112704608028,1.0059204059706945,1.045542955704796,1.0507382097359321,1.0540150665170709,0.9979504863528414,1.0488540715951729,0.9907725046320928,1.084956854372387,1.0182689051236151,1.045748825763864,1.0556478695865112,1.072955921581911,1.037815673001822,1.0301810260647482,1.0597357905341922,1.0478342273449037,0.9970052347522622,1.0763568336248164
60,2002-6-12,0.9247309948165698,1.032175435489035,0.9931499803334239,1.0097454301628297,1.0423593526367936,1.0657723783008524,1.0488249795831148,1.001846188880575,1.058513335361525,0.9880849736750382,1.0873183395201014,1.029822439402003,1.0431611120333573,1.0578080179108658,1.0748189863234108,1.0326477479822957,1.0290843536392993,1.05210609130735,1.051010009242947,0.9957472710303128,1.0828650477364594
61,2002-6-13,0.9133589154130577,1.0349617478148905,0.984587455750204,1.013966672000365,1.0388729861646293,1.0675693917151778,1.0428792770514208,1.0061648069228015,1.0522766453706518,0.9864247583056632,1.0928257757721331,1.0324544003096425,1.0380638042321328,1.052280836773246,1.0597874412499468,1.0320879979172086,1.0385863441748662,1.0432651490281757,1.0657671251273864,1.000486953698819,1.0683792539923727
62,2002-6-14,0.8944695506236727,1.0411270599295583,0.9745000151281351,1.0107435938464344,1.043772248522881,1.0765797688348944,1.0358192323250834,1.0029441426201242,1.0387638170570934,0.9784538900405424,1.0791178397263268,1.042585514538681,1.036628355483512,1.0358304764570072,1.0542829317864248,1.0417469409008067,1.0373169082851343,1.0381824562197897,1.0692905050441208,0.9984011686888771,1.0608747383812598
63,2002-6-17,0.8991897065636394,1.0353773102889177,0.9774106683610176,1.0186755663245473,1.0434511358214975,1.0737703534970053,1.0365748479228212,1.0088242948697095,1.0419328668492038,0.9795178954706393,1.0720414715610875,1.0400309642459722,1.0408077572822172,1.0314664521094243,1.0463649066350509,1.0377896381150737,1.0331330278674975,1.038216416305369,1.056919175560699,1.0066874974637827,1.0593265288569043
64,2002-6-18,0.9217153396327022,1.0285171232176795,0.9996550785150221,1.0174488155378265,1.0331938786744463,1.0646587361849325,1.0430853540326221,1.0043186180422263,1.0416793428658349,0.985113096439251,1.0655150382932612,1.0334413856500073,1.0409737615592687,1.0233331001189392,1.0440360757081761,1.0208018745118452,1.0260497258318932,1.0448386329933552,1.064708531161372,1.0059814146004948,1.0525961180079693
65,2002-6-19,0.9081842259381312,1.0315691230269295,0.9888717436688753,1.0135094977941337,1.0341388674813752,1.0700244663798197,1.0389409169662425,0.998031816259475,1.0348595477132134,0.9928363082680562,1.0610104245012175,1.0402825487444967,1.0271563467341103,1.0279682361995384,1.0375576914934157,1.0194610778443107,1.0196800120183276,1.0357939302007042,1.0691562058096264,1.000641155703445,1.0438587688867214
66,2002-6-20,0.916488203980665,1.0326523104592302,0.9939124383528486,1.0060270799521482,1.0352214760174683,1.0715008858516835,1.0443752432853257,0.9955837860698137,1.0372173207585433,0.9946891453101212,1.056198494148855,1.0375731772219268,1.0228597654457217,1.0251171902329814,1.0380234576787908,1.0222598281697468,1.0213700893863136,1.0440575510250285,1.0596130602055565,0.9926713468327716,1.0484675592763542
67,2002-6-21,0.9507967448406075,1.0236257485233904,1.0285498169495626,0.9951768121242591,1.0344324562369258,1.0654180376276052,1.039765224891047,0.9882315625101662,1.0449498022512926,0.9810863862339713,1.0628138874736157,1.0329382166529588,1.027185641606531,1.026595186454908,1.0376423762543932,1.0137334027596974,1.0269511004281524,1.038578657218216,1.0606558542616302,0.9837195146694798,1.047069870122422
68,2002-6-24,1.038757724884837,1.0204851862196755,1.1226831260778793,0.9981865423152818,1.0505431391977682,1.0656036446469253,1.0521527412054748,0.9919808712059598,1.0466230605415268,0.9731063455082464,1.0701247866980457,1.031767381102134,1.0219516244006759,1.024198908556636,1.0209594783418725,1.0267378286904447,1.019529782918951,1.0520721312217705,1.0678132134646827,0.9832893722355229,1.0387840821124446
69,2002-6-25,1.0277003225439894,1.0251789984263122,1.098230008169193,1.0044879267911697,1.0471209952658806,1.068126212773138,1.0512750059151732,0.9984872637366211,1.0527076361423786,0.9686485296545654,1.0561014468140173,1.0365765155546958,1.035876453758044,1.0081246064507101,1.022610831180929,1.021726112991408,1.032456996920303,1.0532720542455767,1.066035723596375,0.9889299192468447,1.0409272054818073
70,2002-6-26,1.0344658793912749,1.0245249984671874,1.0900789688662973,0.9971502807811576,1.044864031707585,1.0703197502741928,1.0613269831093206,0.9922248609258595,1.0402342561606324,0.9639063675221516,1.0626925783050687,1.0409405389714068,1.0347827785209998,1.0094976561953404,1.0197738916881909,1.0168445717261123,1.0285134830616685,1.0642072018021485,1.0522819019931582,0.9825183622123927,1.047406749046703
